"id";"name";"brand";"type";"measuringunit";"img";"wastage";"source";"cals";"proteins";"carbs";"fats";"cholosterol";"sodium";"vitaminc";"vitamina";"calcium";"zinc";"organic_cals";"organic_proteins";"organic_carbs";"organic_fats";"frozen_cals";"frozen_proteins";"frozen_carbs";"frozen_fats";"dried_cals";"dried_proteins";"dried_carbs";"dried_fats";"boiled_cals";"boiled_proteins";"boiled_carbs";"boiled_fats";"fried_cals";"fried_proteins";"fried_carbs";"fried_fats";"grilled_cals";"grilled_proteins";"grilled_carbs";"grilled_fats";"steamed_cals";"steamed_proteins";"steamed_carbs";"steamed_fats";"available_types";"price";"quantity";"box_quantity";"min_quantity";"increase";"status";"component_category_id";"component_group_id";"exclude_list_id";"allergy_list_id";"created_at";"updated_at"
"1060";"Chicken Fillet Grilled";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.45";"0.22";"0.02";"0.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1061";"Chicken Gizzard All Classes Cooked Simmered";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.54";"0.3";"0";"0.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1062";"Chicken Ground";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.01";"0.27";"0";"0.1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1063";"Chicken Ground Crumbles Cooked Pan-Browned";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.89";"0.23";"0";"0.11";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1064";"Chicken Ground Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.43";"0.17";"0";"0.08";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1065";"Chicken Heart All Classes Cooked Simmered";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.85";"0.26";"0";"0.08";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1066";"Chicken Heart All Classes Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.53";"0.16";"0.01";"0.09";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1067";"Chicken Hotdog";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.23";"0.16";"0.03";"0.16";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1068";"Chicken Kiev";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.53";"0.28";"0.04";"0.13";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1069";"Chicken Liver All Classes Cooked Pan-Fried";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.72";"0.26";"0.01";"0.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1070";"Chicken Liver All Classes Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.19";"0.17";"0.01";"0.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1071";"Chicken Liver Braised";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.66";"0.24";"0.01";"0.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1072";"Chicken Liver Fried";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.89";"0.2";"0.06";"0.09";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:05";"2022-11-02 10:00:05"
"1073";"Chicken Nuggets From Other Sources";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.04";"0.15";"0.16";"0.2";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1074";"Chicken Roasting Dark Meat Meat Only Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.13";"0.19";"0";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1075";"Chicken Roasting Giblets Cooked Simmered";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.65";"0.27";"0.01";"0.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1076";"Chicken Roasting Giblets Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.27";"0.18";"0.01";"0.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1077";"Chicken Roasting Light Meat Meat Only Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.09";"0.22";"0";"0.02";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1078";"Chicken Roasting Meat And Skin Cooked Roasted";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.23";"0.24";"0";"0.13";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1079";"Chicken Roasting Meat Only Cooked Roasted";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.67";"0.25";"0";"0.07";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1080";"Chicken Roasting Meat Only Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.11";"0.2";"0";"0.03";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1081";"Chicken Skin";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.5";"0.2";"0";"0.4";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1082";"Chicken Pate";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.58";"0.18";"0.04";"0.18";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1083";"Chicken Tenders Or Strips Breaded From Other Sources";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.62";"0.18";"0.17";"0.14";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1084";"Chicken Tenders Or Strips Breaded From Restaurant";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.83";"0.19";"0.17";"0.16";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:06";"2022-11-02 10:00:06"
"1085";"Chicken Wing Baked Broiled Or Roasted From Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.52";"0.24";"0";"0.17";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1086";"Chicken Wing Baked Coated";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.59";"0.21";"0.04";"0.17";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1087";"Chicken Wing Baked Or Broiled From Fast Food / Restaurant";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.64";"0.23";"0";"0.18";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1088";"Chicken Wing Sauteed";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.65";"0.23";"0";"0.18";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1089";"Chicken Wing Stewed";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.47";"0.23";"0";"0.17";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1090";"Chicken With Gravy";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.29";"0.19";"0.02";"0.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"3";"11";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1091";"Chili Con Carne Ns As To Beans";"No Brand";"fresh";"gram";NULL;"0";NULL;"0.98";"0.08";"0.07";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"8";"25";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1092";"Chili Con Carne With Beans";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.04";"0.07";"0.11";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"8";"25";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1093";"Chitterlings Cooked";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.31";"0.12";"0";"0.2";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1094";"Chorizo";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.96";"0.14";"0.04";"0.25";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1095";"Chuck Steak (Mock Tender)";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.9";"0.33";"0";"0.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1096";"Cooked Grass Fed Ground Bison (Buffalo)";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.79";"0.25";"0";"0.09";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1097";"Corned Beef Loaf Jellied";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.53";"0.23";"0";"0.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1098";"Creamed Chipped Or Dried Beef";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.31";"0.08";"0.08";"0.08";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1099";"Creamed Dried Beef On Toast";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.27";"0.11";"0.08";"0.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1100";"Cured Ham";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.26";"0.21";"0";"0.15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:07";"2022-11-02 10:00:07"
"1101";"Cured Smoked Beef";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.33";"0.2";"0.02";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";"12";NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
"1102";"Dove Cooked (Includes Squab)";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.13";"0.24";"0";"0.13";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";NULL;NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
"1103";"Dove Fried";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.23";"0.23";"0.01";"0.14";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";NULL;NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
"1104";"Duck Coated Fried";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.25";"0.22";"0.08";"0.11";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";NULL;NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
"1105";"Duck Domesticated Meat Only Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.35";"0.18";"0.01";"0.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";NULL;NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
"1106";"Duck Pressed Chinese";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.53";"0.05";"0.07";"0.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";NULL;NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
"1107";"Duck Wild Breast Meat Only Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.23";"0.2";"0";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";NULL;NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
"1108";"Duck Wild Meat And Skin Raw";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.11";"0.17";"0";"0.15";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"8";"1";NULL;NULL;"2022-11-02 10:00:08";"2022-11-02 10:00:08"
